"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1525,"1","быстро, оперативно, сотрудник прибыл как по таймеру. спасибо!","2025-05-16T09:36:34.125880Z",4220220,6.308,5,"Нравится скорость отработки заявок","2025-05-16T09:36:34.125880Z","","","","",""
1526,"1","долго ехали, сигнализация орала несколько часов. невозможно нормально работать и жить, когда под ухом без перерыва несколько часов голосит сигнализация","2025-05-16T09:36:39.536614Z",4220012,4.392,5,"не подходит не к одой теме","2025-05-16T09:36:39.536614Z","","","","",""
1527,"1","благодарю! вопрос был оперативно решен","2025-05-16T09:36:42.816623Z",4219996,2.418,5,"Нравится скорость отработки заявок","2025-05-16T09:36:42.816623Z","","","","",""
1528,"1","оперативно и качественно!","2025-05-16T09:36:45.499655Z",4219798,2.018,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-16T09:36:45.499655Z","","","","",""
1529,"1","все четко сделал,","2025-05-16T09:36:50.311024Z",4219789,3.965,5,"Вопрос решен","2025-05-16T09:36:50.311024Z","","","","",""
1530,"1","доводчик заменили в тот же день, спасибо.","2025-05-16T09:36:54.645600Z",4219754,3.472,5,"не подходит не к одой теме","2025-05-16T09:36:54.645600Z","","","","",""
1531,"1","быстро и качественно","2025-05-16T09:36:57.580435Z",4219670,2.139,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-16T09:36:57.580435Z","","","","",""
1532,"1","счет оплачен ! квитанция выслана  вам в чате","2025-05-16T09:37:01.675005Z",4219646,3.341,5,"не подходит не к одой теме","2025-05-16T09:37:01.675005Z","","","","",""
1533,"1","оперативно все исправили.","2025-05-16T09:37:06.148427Z",4219625,3.823,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T09:37:06.148427Z","","","","",""
1534,"1","спасибо мастеру, починил всё быстро и профессионально,  поставил новый доводчик. дверь теперь закрывается, теплопотерь нет.","2025-05-16T09:37:19.241313Z",4219518,11.81,5,"{""choices"":[""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-16T09:37:19.241313Z","","","","",""
1535,"1","спасибо за оперативный ответ!","2025-05-16T09:37:23.031652Z",4219512,2.776,5,"Нравится скорость отработки заявок","2025-05-16T09:37:23.031652Z","","","","",""
1536,"1","спасибо большое что услышали, убрали возле 38/1 мусор.теперь хоть рядом с банками бросать не будут люди мусор!","2025-05-16T09:37:30.697399Z",4219489,3.259,5,"не подходит не к одой теме","2025-05-16T09:37:30.697399Z","","","","",""
1537,"1","спасибо👍","2025-05-16T09:37:33.041001Z",4219487,1.447,5,"не подходит не к одой теме","2025-05-16T09:37:33.041001Z","","","","",""
1538,"1","за оперативность, спасибо большое","2025-05-16T09:37:41.405282Z",4219427,7.579,5,"Нравится скорость отработки заявок","2025-05-16T09:37:41.405282Z","","","","",""
1539,"1","огромное спасибо, специалистам!","2025-05-16T09:37:47.255828Z",4219422,4.745,5,"Нравится качество работы сотрудников","2025-05-16T09:37:47.255828Z","","","","",""
1540,"1","электрик все отлично объяснил и помог устранить проблему. очень профессионально. молодец.","2025-05-16T09:38:11.008297Z",4219378,5.072,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-16T09:38:11.008297Z","","","","",""
1541,"1","хоть фото не этого места, но подтверждаю что работа выполнена и главное выполнена оперативно.","2025-05-16T09:38:22.979513Z",4219364,8.995,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T09:38:22.979513Z","","","","",""
1542,"1","было бы удобнее, если сразу дали ссылку или название раздела, где эту заявку оформить. потому что в приложении очень неудобно искать, где подать эту заявку. чёрт ногу сломит","2025-05-16T09:38:33.961240Z",4219359,9.781,5,"не подходит не к одой теме","2025-05-16T09:38:33.961240Z","","","","",""
1543,"1","всё отлично","2025-05-16T09:38:36.552793Z",4219330,1.712,5,"не подходит не к одой теме","2025-05-16T09:38:36.552793Z","","","","",""
1544,"1","спасибо","2025-05-16T09:38:38.618401Z",4219311,1.319,5,"не подходит не к одой теме","2025-05-16T09:38:38.618401Z","","","","",""
1545,"1","спасибо! оперативно получены по электронной почте.","2025-05-16T09:38:43.114711Z",4219271,7.218999999999999,5,"Нравится скорость отработки заявок","2025-05-16T09:38:47.156486Z","","","","",""
1546,"1","благодарю за быстрый ответ","2025-05-16T09:38:49.727218Z",4219270,1.53,5,"Нравится скорость отработки заявок","2025-05-16T09:38:49.727218Z","","","","",""
1547,"1","большое спасибо за оперативную работу!!!","2025-05-16T09:38:52.251461Z",4219268,1.794,5,"Нравится скорость отработки заявок","2025-05-16T09:38:52.251461Z","","","","",""
1548,"1","моя ошибка","2025-05-16T09:38:54.706312Z",4219232,1.75,5,"не подходит не к одой теме","2025-05-16T09:38:54.706312Z","","","","",""
1549,"1","оперативно, большое спасибо","2025-05-16T09:38:56.877249Z",4219218,1.475,5,"Нравится скорость отработки заявок","2025-05-16T09:38:56.877249Z","","","","",""
1550,"1","спасибо за оперативность","2025-05-16T09:38:59.777366Z",4219188,2.21,5,"Нравится скорость отработки заявок","2025-05-16T09:38:59.777366Z","","","","",""
1551,"1","зеркало не было подключено к проводке пои замене в прошлом году, что теперь делать не известно? заведу новую заявку на замену зеркала","2025-05-16T09:39:07.893427Z",4219139,7.523,5,"не подходит не к одой теме","2025-05-16T09:39:07.893427Z","","","","",""
1552,"1","очень оперативно, спасибо большое!","2025-05-16T09:39:11.282220Z",4219067,2.611,5,"Нравится скорость отработки заявок","2025-05-16T09:39:11.282220Z","","","","",""
1553,"1","прошу  перенести урну от подъезда, чтобы у людей не было собоазна поставить туда свой бытовой мусор","2025-05-16T09:39:17.671737Z",4218988,5.651,5,"не подходит не к одой теме","2025-05-16T09:39:17.671737Z","","","","",""
1554,"1","электрик справился с проблемой за 5минут молодец","2025-05-16T09:39:25.470516Z",4218908,7.075,5,"Нравится качество работы сотрудников","2025-05-16T09:39:25.470516Z","","","","",""
1555,"1","очень оперативно решили проблему и восстановили освещение в холле.","2025-05-16T09:39:36.808219Z",4218859,10.364,5,"Нравится скорость отработки заявок","2025-05-16T09:39:36.808219Z","","","","",""
1556,"1","спасибо","2025-05-16T09:53:58.515407Z",4218841,840.431,5,"не подходит не к одой теме","2025-05-16T09:53:58.515407Z","","","","",""
